date_mutation,nature_mutation,valeur_fonciere,prix_m2,code_postal,nom_commune,code_departement,code_commune,type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain
2024-03-18,Vente,560000.0,4666.666666666667,83000,TOULON,83,83137,Appartement,120,4,
2024-03-18,Vente,180000.0,9000.0,83000,TOULON,83,83137,Appartement,20,1,
2024-03-18,Vente,135000.0,3068.181818181818,83000,TOULON,83,83137,Appartement,44,2,
2024-03-18,Vente,113000.0,2054.5454545454545,83000,TOULON,83,83137,Appartement,55,3,
2024-03-18,Vente,340000.0,3863.6363636363635,83200,TOULON,83,83137,Appartement,88,4,
2024-03-18,Vente,73000.0,2607.1428571428573,83000,TOULON,83,83137,Appartement,28,2,
2024-03-18,Vente,72000.0,1309.090909090909,83100,TOULON,83,83137,Appartement,55,2,
2024-03-19,Vente,310000.0,4843.75,83000,TOULON,83,83137,Appartement,64,2,
2024-03-19,Vente,255000.0,5100.0,83000,TOULON,83,83137,Appartement,50,2,
2024-03-19,Vente,155000.0,2421.875,83000,TOULON,83,83137,Appartement,64,4,
2024-03-19,Vente,142000.0,2151.5151515151515,83100,TOULON,83,83137,Appartement,66,4,
2024-03-19,Vente,240000.0,7500.0,83200,TOULON,83,83137,Appartement,32,2,110.0
2024-03-19,Vente,240000.0,3380.281690140845,83200,TOULON,83,83137,Appartement,71,3,110.0
2024-03-19,Vente,155000.0,7750.0,83000,TOULON,83,83137,Appartement,20,1,
2024-03-19,Vente,62000.0,2952.3809523809523,83100,TOULON,83,83137,Appartement,21,1,
2024-03-19,Vente,62500.0,1136.3636363636363,83000,TOULON,83,83137,Appartement,55,2,
2024-03-19,Vente,105000.0,2763.157894736842,83000,TOULON,83,83137,Appartement,38,2,
2024-03-19,Vente,58000.0,1657.142857142857,83100,TOULON,83,83137,Appartement,35,1,
2024-03-19,Vente,255000.0,6375.0,83000,TOULON,83,83137,Appartement,40,2,
